ids	SRR33470049_nocondition_nobatch
ENSMUST00000052138_ENSMUSG00000033430	11.0
ENSMUST00000052204_ENSMUSG00000047037	3.0
ENSMUST00000052248_ENSMUSG00000071644	8.0
ENSMUST00000052286_ENSMUSG00000095304	46.0
ENSMUST00000052380_ENSMUSG00000050957	8.0
ENSMUST00000052499_ENSMUSG00000051518	15.0
ENSMUST00000052505_ENSMUSG00000043140	3.0
ENSMUST00000052509_ENSMUSG00000054716	20.0
ENSMUST00000052566_ENSMUSG00000051232	5.0
ENSMUST00000052691_ENSMUSG00000050088	7.0
ENSMUST00000052725_ENSMUSG00000032018	50.0
ENSMUST00000052798_ENSMUSG00000071072	24.0
ENSMUST00000052832_ENSMUSG00000049760	95.0
ENSMUST00000052839_ENSMUSG00000031217	8.0
ENSMUST00000052865_ENSMUSG00000050912	9.0
ENSMUST00000052876_ENSMUSG00000050212	7.0
ENSMUST00000052919_ENSMUSG00000038150	126.0
ENSMUST00000052939_ENSMUSG00000051146	7.0
ENSMUST00000052999_ENSMUSG00000028601	5.0
ENSMUST00000053024_ENSMUSG00000043445	29.0
ENSMUST00000053068_ENSMUSG00000048138	12.0
ENSMUST00000053183_ENSMUSG00000051853	56.0
ENSMUST00000053251_ENSMUSG00000031586	15.0
ENSMUST00000053265_ENSMUSG00000046573	9.0
ENSMUST00000053386_ENSMUSG00000043162	16.0
ENSMUST00000053459_ENSMUSG00000021411	22.0
ENSMUST00000053540_ENSMUSG00000046432	16.0
ENSMUST00000053594_ENSMUSG00000045867	4.0
ENSMUST00000053661_ENSMUSG00000047867	14.0
ENSMUST00000053664_ENSMUSG00000050043	20.0
ENSMUST00000053705_ENSMUSG00000047379	5.0
ENSMUST00000053740_ENSMUSG00000017421	6.0
ENSMUST00000053753_ENSMUSG00000050234	26.0
ENSMUST00000053766_ENSMUSG00000031751	8.0
ENSMUST00000053811_ENSMUSG00000004789	11.0
ENSMUST00000053855_ENSMUSG00000046818	3.0
ENSMUST00000053871_ENSMUSG00000046841	16.0
ENSMUST00000053872_ENSMUSG00000046722	9.0
ENSMUST00000053918_ENSMUSG00000022571	7.0
ENSMUST00000053981_ENSMUSG00000045237	7.0
ENSMUST00000054030_ENSMUSG00000024866	12.0
ENSMUST00000054098_ENSMUSG00000044026	8.0
ENSMUST00000054220_ENSMUSG00000045128	50.0
ENSMUST00000054301_ENSMUSG00000003123	30.0
ENSMUST00000054343_ENSMUSG00000011096	15.0
ENSMUST00000054442_ENSMUSG00000044442	5.0
ENSMUST00000054445_ENSMUSG00000043421	7.0
ENSMUST00000054487_ENSMUSG00000022178	7.0
ENSMUST00000054491_ENSMUSG00000046470	24.0
ENSMUST00000054523_ENSMUSG00000049287	3.0
ENSMUST00000054536_ENSMUSG00000045679	14.0
ENSMUST00000054544_ENSMUSG00000049751	71.0
ENSMUST00000054666_ENSMUSG00000045193	7.0
ENSMUST00000054684_ENSMUSG00000020376	6.0
ENSMUST00000054697_ENSMUSG00000047694	3.0
ENSMUST00000054952_ENSMUSG00000047260	49.0
ENSMUST00000054960_ENSMUSG00000051495	11.0
ENSMUST00000055071_ENSMUSG00000079017	711.0
ENSMUST00000055104_ENSMUSG00000049536	4.0
ENSMUST00000055242_ENSMUSG00000002981	42.0
ENSMUST00000055262_ENSMUSG00000021124	29.0
ENSMUST00000055316_ENSMUSG00000078931	19.0
ENSMUST00000055390_ENSMUSG00000046768	15.0
ENSMUST00000055424_ENSMUSG00000025144	32.0
ENSMUST00000055458_ENSMUSG00000045664	11.0
ENSMUST00000055559_ENSMUSG00000050786	3.0
ENSMUST00000055575_ENSMUSG00000050188	15.0
ENSMUST00000055704_ENSMUSG00000032562	68.0
ENSMUST00000055738_ENSMUSG00000031431	6.0
ENSMUST00000055808_ENSMUSG00000051391	197.0
ENSMUST00000055922_ENSMUSG00000048706	6.0
ENSMUST00000056078_ENSMUSG00000045948	18.0
ENSMUST00000056089_ENSMUSG00000050777	17.0
ENSMUST00000056228_ENSMUSG00000044408	44.0
ENSMUST00000056288_ENSMUSG00000045165	4.0
ENSMUST00000056370_ENSMUSG00000028066	5.0
ENSMUST00000056398_ENSMUSG00000044155	16.0
ENSMUST00000056427_ENSMUSG00000058672	21.0
ENSMUST00000056578_ENSMUSG00000047843	85.0
ENSMUST00000056649_ENSMUSG00000034201	22.0
ENSMUST00000056820_ENSMUSG00000003269	6.0
ENSMUST00000056950_ENSMUSG00000044456	6.0
ENSMUST00000056997_ENSMUSG00000021982	9.0
ENSMUST00000057054_ENSMUSG00000001493	7.0
ENSMUST00000057115_ENSMUSG00000044792	33.0
ENSMUST00000057151_ENSMUSG00000043061	15.0
ENSMUST00000057177_ENSMUSG00000045996	8.0
ENSMUST00000057195_ENSMUSG00000109511	19.0
ENSMUST00000057243_ENSMUSG00000048572	7.0
ENSMUST00000057257_ENSMUSG00000005078	15.0
ENSMUST00000057288_ENSMUSG00000020571	46.0
ENSMUST00000057314_ENSMUSG00000047182	4.0
ENSMUST00000057373_ENSMUSG00000077450	44.0
ENSMUST00000057416_ENSMUSG00000046675	5.0
ENSMUST00000057465_ENSMUSG00000043122	27.0
ENSMUST00000057500_ENSMUSG00000051234	35.0
ENSMUST00000057576_ENSMUSG00000034951	9.0
ENSMUST00000057580_ENSMUSG00000028991	8.0
ENSMUST00000057598_ENSMUSG00000051098	3.0
ENSMUST00000057669_ENSMUSG00000063065	49.0
ENSMUST00000057676_ENSMUSG00000050628	22.0
ENSMUST00000057679_ENSMUSG00000046491	6.0
ENSMUST00000057829_ENSMUSG00000044018	14.0
ENSMUST00000057844_ENSMUSG00000045767	4.0
ENSMUST00000057884_ENSMUSG00000023170	16.0
ENSMUST00000057897_ENSMUSG00000044477	57.0
ENSMUST00000057907_ENSMUSG00000029001	6.0
ENSMUST00000057921_ENSMUSG00000062421	14.0
ENSMUST00000057934_ENSMUSG00000001472	11.0
ENSMUST00000058060_ENSMUSG00000044502	17.0
ENSMUST00000058077_ENSMUSG00000043164	11.0
ENSMUST00000058086_ENSMUSG00000044863	4.0
ENSMUST00000058109_ENSMUSG00000046756	11.0
ENSMUST00000058183_ENSMUSG00000050323	3.0
ENSMUST00000058230_ENSMUSG00000038619	9.0
ENSMUST00000058245_ENSMUSG00000040242	6.0
ENSMUST00000058265_ENSMUSG00000048970	14.0
ENSMUST00000058333_ENSMUSG00000089847	36.0
ENSMUST00000058407_ENSMUSG00000059534	123.0
ENSMUST00000058437_ENSMUSG00000043716	81.0
ENSMUST00000058444_ENSMUSG00000051403	17.0
ENSMUST00000058488_ENSMUSG00000032353	33.0
ENSMUST00000058550_ENSMUSG00000063015	27.0
ENSMUST00000058578_ENSMUSG00000049940	38.0
ENSMUST00000058659_ENSMUSG00000044986	18.0
ENSMUST00000058714_ENSMUSG00000047139	17.0
ENSMUST00000058716_ENSMUSG00000036817	31.0
ENSMUST00000058754_ENSMUSG00000043207	14.0
ENSMUST00000058755_ENSMUSG00000049791	40.0
ENSMUST00000058777_ENSMUSG00000047822	16.0
ENSMUST00000058860_ENSMUSG00000058239	36.0
ENSMUST00000058906_ENSMUSG00000049422	71.0
ENSMUST00000058914_ENSMUSG00000043091	22.0
ENSMUST00000058981_ENSMUSG00000047557	7.0
ENSMUST00000059045_ENSMUSG00000034259	10.0
ENSMUST00000059057_ENSMUSG00000050471	7.0
ENSMUST00000059093_ENSMUSG00000051671	21.0
ENSMUST00000059155_ENSMUSG00000045294	50.0
ENSMUST00000059305_ENSMUSG00000102252	17.0
ENSMUST00000059352_ENSMUSG00000048096	7.0
ENSMUST00000059354_ENSMUSG00000036078	63.0
ENSMUST00000059462_ENSMUSG00000053119	28.0
ENSMUST00000059472_ENSMUSG00000053907	25.0
ENSMUST00000059562_ENSMUSG00000048332	3.0
ENSMUST00000059619_ENSMUSG00000049521	57.0
ENSMUST00000059642_ENSMUSG00000030591	46.0
ENSMUST00000059666_ENSMUSG00000045107	8.0
ENSMUST00000059775_ENSMUSG00000047407	9.0
ENSMUST00000059802_ENSMUSG00000048758	10.0
ENSMUST00000059844_ENSMUSG00000023973	15.0
ENSMUST00000059889_ENSMUSG00000044405	33.0
ENSMUST00000059954_ENSMUSG00000017754	104.0
ENSMUST00000059975_ENSMUSG00000051185	25.0
ENSMUST00000059980_ENSMUSG00000046330	314.0
ENSMUST00000059983_ENSMUSG00000050732	47.0
ENSMUST00000060050_ENSMUSG00000050105	6.0
ENSMUST00000060101_ENSMUSG00000051579	8.0
ENSMUST00000060108_ENSMUSG00000044148	11.0
ENSMUST00000060188_ENSMUSG00000047714	39.0
ENSMUST00000060223_ENSMUSG00000049090	5.0
ENSMUST00000060225_ENSMUSG00000044317	8.0
ENSMUST00000060226_ENSMUSG00000029390	14.0
ENSMUST00000060232_ENSMUSG00000047187	25.0
ENSMUST00000060251_ENSMUSG00000038412	67.0
ENSMUST00000060366_ENSMUSG00000045817	15.0
ENSMUST00000060396_ENSMUSG00000024259	5.0
ENSMUST00000060447_ENSMUSG00000051730	3.0
ENSMUST00000060455_ENSMUSG00000023572	19.0
ENSMUST00000060484_ENSMUSG00000049037	5.0
ENSMUST00000060608_ENSMUSG00000049439	11.0
ENSMUST00000060652_ENSMUSG00000022338	11.0
ENSMUST00000060738_ENSMUSG00000044080	81.0
ENSMUST00000060783_ENSMUSG00000047371	8.0
ENSMUST00000060792_ENSMUSG00000004044	14.0
ENSMUST00000060834_ENSMUSG00000042831	15.0
ENSMUST00000060895_ENSMUSG00000001891	6.0
ENSMUST00000060913_ENSMUSG00000047067	8.0
ENSMUST00000060991_ENSMUSG00000006736	25.0
ENSMUST00000060992_ENSMUSG00000020458	113.0
ENSMUST00000061045_ENSMUSG00000044772	4.0
ENSMUST00000061111_ENSMUSG00000044345	20.0
ENSMUST00000061118_ENSMUSG00000045100	11.0
ENSMUST00000061156_ENSMUSG00000035376	52.0
ENSMUST00000061158_ENSMUSG00000051154	35.0
ENSMUST00000061242_ENSMUSG00000048076	75.0
ENSMUST00000061251_ENSMUSG00000072694	7.0
ENSMUST00000061280_ENSMUSG00000051285	4.0
ENSMUST00000061437_ENSMUSG00000039041	10.0
ENSMUST00000061444_ENSMUSG00000049960	24.0
ENSMUST00000061468_ENSMUSG00000030814	7.0
ENSMUST00000061514_ENSMUSG00000043518	16.0
ENSMUST00000061537_ENSMUSG00000049881	12.0
ENSMUST00000061587_ENSMUSG00000043964	10.0
ENSMUST00000061653_ENSMUSG00000061780	675.0
ENSMUST00000061755_ENSMUSG00000016534	51.0
ENSMUST00000061799_ENSMUSG00000032334	34.0
ENSMUST00000061875_ENSMUSG00000052253	6.0
ENSMUST00000061882_ENSMUSG00000048755	7.0
ENSMUST00000061986_ENSMUSG00000044813	6.0
ENSMUST00000062024_ENSMUSG00000046275	10.0
ENSMUST00000062058_ENSMUSG00000049288	11.0
ENSMUST00000062067_ENSMUSG00000050552	47.0
ENSMUST00000062069_ENSMUSG00000047250	6.0
ENSMUST00000062125_ENSMUSG00000048429	13.0
ENSMUST00000062264_ENSMUSG00000026434	13.0
ENSMUST00000062356_ENSMUSG00000047945	13.0
ENSMUST00000062405_ENSMUSG00000049892	8.0
ENSMUST00000062525_ENSMUSG00000048234	10.0
ENSMUST00000062601_ENSMUSG00000062006	10.0
ENSMUST00000062613_ENSMUSG00000050052	7.0
ENSMUST00000062626_ENSMUSG00000049232	4.0
ENSMUST00000062672_ENSMUSG00000049950	4.0
ENSMUST00000062677_ENSMUSG00000043284	139.0
ENSMUST00000062740_ENSMUSG00000044573	2.0
ENSMUST00000062753_ENSMUSG00000047044	6.0
ENSMUST00000062755_ENSMUSG00000042992	4.0
ENSMUST00000062802_ENSMUSG00000045854	18.0
ENSMUST00000062824_ENSMUSG00000048772	15.0
ENSMUST00000062957_ENSMUSG00000033530	20.0
ENSMUST00000063084_ENSMUSG00000020484	57.0
ENSMUST00000063278_ENSMUSG00000031980	68.0
ENSMUST00000063339_ENSMUSG00000001288	6.0
ENSMUST00000063446_ENSMUSG00000061878	5.0
ENSMUST00000063517_ENSMUSG00000051934	8.0
ENSMUST00000063574_ENSMUSG00000015126	12.0
ENSMUST00000063607_ENSMUSG00000030980	5.0
ENSMUST00000063641_ENSMUSG00000051989	29.0
ENSMUST00000063682_ENSMUSG00000052033	7.0
ENSMUST00000063694_ENSMUSG00000052040	3.0
ENSMUST00000063817_ENSMUSG00000062691	14.0
ENSMUST00000063879_ENSMUSG00000052151	12.0
ENSMUST00000064139_ENSMUSG00000028517	16.0
ENSMUST00000064314_ENSMUSG00000052456	16.0
ENSMUST00000064393_ENSMUSG00000024785	17.0
ENSMUST00000064404_ENSMUSG00000031068	43.0
ENSMUST00000064547_ENSMUSG00000052605	9.0
ENSMUST00000064580_ENSMUSG00000030108	52.0
ENSMUST00000064635_ENSMUSG00000022544	5.0
ENSMUST00000064667_ENSMUSG00000052681	24.0
ENSMUST00000064703_ENSMUSG00000035268	18.0
ENSMUST00000064709_ENSMUSG00000052712	33.0
ENSMUST00000064740_ENSMUSG00000052738	99.0
ENSMUST00000064798_ENSMUSG00000024038	148.0
ENSMUST00000064910_ENSMUSG00000030224	17.0
ENSMUST00000065005_ENSMUSG00000002820	11.0
ENSMUST00000065014_ENSMUSG00000052911	47.0
ENSMUST00000065103_ENSMUSG00000052962	11.0
ENSMUST00000065163_ENSMUSG00000030538	28.0
ENSMUST00000065330_ENSMUSG00000032316	13.0
ENSMUST00000065358_ENSMUSG00000032299	21.0
ENSMUST00000065408_ENSMUSG00000079018	55.0
ENSMUST00000065418_ENSMUSG00000027935	4.0
ENSMUST00000065499_ENSMUSG00000036106	13.0
ENSMUST00000065504_ENSMUSG00000021814	58.0
ENSMUST00000065515_ENSMUSG00000022757	19.0
ENSMUST00000065587_ENSMUSG00000044337	5.0
ENSMUST00000065678_ENSMUSG00000053317	59.0
ENSMUST00000065793_ENSMUSG00000053398	73.0
ENSMUST00000065797_ENSMUSG00000027221	87.0
ENSMUST00000065865_ENSMUSG00000053453	20.0
ENSMUST00000065917_ENSMUSG00000058799	25.0
ENSMUST00000065977_ENSMUSG00000053510	36.0
ENSMUST00000066027_ENSMUSG00000003531	5.0
ENSMUST00000066070_ENSMUSG00000053565	47.0
ENSMUST00000066264_ENSMUSG00000053898	175.0
ENSMUST00000066379_ENSMUSG00000053768	27.0
ENSMUST00000066408_ENSMUSG00000053783	6.0
ENSMUST00000066412_ENSMUSG00000049115	8.0
ENSMUST00000066469_ENSMUSG00000055681	45.0
ENSMUST00000066587_ENSMUSG00000020777	153.0
ENSMUST00000066701_ENSMUSG00000064215	39.0
ENSMUST00000066888_ENSMUSG00000054079	7.0
ENSMUST00000066994_ENSMUSG00000034522	22.0
ENSMUST00000067098_ENSMUSG00000054200	8.0
ENSMUST00000067137_ENSMUSG00000054226	16.0
ENSMUST00000067218_ENSMUSG00000023249	8.0
ENSMUST00000067268_ENSMUSG00000029528	26.0
ENSMUST00000067284_ENSMUSG00000054309	18.0
ENSMUST00000067298_ENSMUSG00000054312	72.0
ENSMUST00000067354_ENSMUSG00000048489	37.0
ENSMUST00000067476_ENSMUSG00000054408	17.0
ENSMUST00000067496_ENSMUSG00000054428	47.0
ENSMUST00000067505_ENSMUSG00000054434	46.0
ENSMUST00000067530_ENSMUSG00000054455	5.0
ENSMUST00000067532_ENSMUSG00000024672	11.0
ENSMUST00000067663_ENSMUSG00000002102	29.0
ENSMUST00000067664_ENSMUSG00000020849	209.0
ENSMUST00000067744_ENSMUSG00000054604	7.0
ENSMUST00000067752_ENSMUSG00000054619	132.0
ENSMUST00000067902_ENSMUSG00000043257	5.0
ENSMUST00000067912_ENSMUSG00000055148	21.0
ENSMUST00000067925_ENSMUSG00000054717	14.0
ENSMUST00000067955_ENSMUSG00000021905	22.0
ENSMUST00000067976_ENSMUSG00000026626	300.0
ENSMUST00000067996_ENSMUSG00000054766	26.0
ENSMUST00000068004_ENSMUSG00000024892	165.0
ENSMUST00000068045_ENSMUSG00000054808	96.0
ENSMUST00000068054_ENSMUSG00000006906	17.0
ENSMUST00000068056_ENSMUSG00000019432	60.0
ENSMUST00000068407_ENSMUSG00000055041	7.0
ENSMUST00000068408_ENSMUSG00000063457	335.0
ENSMUST00000068439_ENSMUSG00000055044	23.0
ENSMUST00000068508_ENSMUSG00000024160	8.0
ENSMUST00000068532_ENSMUSG00000055128	20.0
ENSMUST00000068569_ENSMUSG00000089929	6.0
ENSMUST00000068593_ENSMUSG00000055172	24.0
ENSMUST00000068641_ENSMUSG00000055200	8.0
ENSMUST00000068697_ENSMUSG00000055239	23.0
ENSMUST00000068725_ENSMUSG00000073481	85.0
ENSMUST00000068795_ENSMUSG00000055302	84.0
ENSMUST00000068825_ENSMUSG00000028954	7.0
ENSMUST00000068916_ENSMUSG00000031570	4.0
ENSMUST00000068933_ENSMUSG00000034520	5.0
ENSMUST00000068958_ENSMUSG00000036533	4.0
ENSMUST00000069000_ENSMUSG00000032392	15.0
ENSMUST00000069180_ENSMUSG00000055538	7.0
ENSMUST00000069324_ENSMUSG00000055633	9.0
ENSMUST00000069330_ENSMUSG00000001348	154.0
ENSMUST00000069385_ENSMUSG00000017734	15.0
ENSMUST00000069451_ENSMUSG00000055737	20.0
ENSMUST00000069486_ENSMUSG00000055760	4.0
ENSMUST00000069511_ENSMUSG00000055782	5.0
ENSMUST00000069530_ENSMUSG00000022471	5.0
ENSMUST00000069579_ENSMUSG00000055839	85.0
ENSMUST00000069580_ENSMUSG00000055850	68.0
ENSMUST00000069695_ENSMUSG00000055912	10.0
ENSMUST00000069747_ENSMUSG00000055943	67.0
ENSMUST00000069772_ENSMUSG00000002781	15.0
ENSMUST00000069789_ENSMUSG00000059201	374.0
ENSMUST00000069927_ENSMUSG00000056054	7.0
ENSMUST00000069949_ENSMUSG00000004980	7.0
ENSMUST00000069968_ENSMUSG00000021493	9.0
ENSMUST00000069994_ENSMUSG00000056091	8.0
ENSMUST00000070000_ENSMUSG00000057315	12.0
ENSMUST00000070004_ENSMUSG00000031958	5.0
ENSMUST00000070039_ENSMUSG00000056121	29.0
ENSMUST00000070070_ENSMUSG00000032285	45.0
ENSMUST00000070112_ENSMUSG00000026895	106.0
ENSMUST00000070215_ENSMUSG00000056209	14.0
ENSMUST00000070395_ENSMUSG00000075528	25.0
ENSMUST00000070478_ENSMUSG00000025743	4.0
ENSMUST00000070515_ENSMUSG00000022040	67.0
ENSMUST00000070538_ENSMUSG00000023460	8.0
ENSMUST00000070681_ENSMUSG00000018415	3.0
ENSMUST00000070832_ENSMUSG00000051748	171.0
ENSMUST00000070850_ENSMUSG00000056612	28.0
ENSMUST00000070877_ENSMUSG00000022244	11.0
ENSMUST00000070888_ENSMUSG00000024142	11.0
ENSMUST00000070918_ENSMUSG00000022235	50.0
ENSMUST00000070923_ENSMUSG00000056665	4.0
ENSMUST00000071006_ENSMUSG00000024217	18.0
ENSMUST00000071056_ENSMUSG00000030802	17.0
ENSMUST00000071130_ENSMUSG00000060063	11.0
ENSMUST00000071215_ENSMUSG00000063787	34.0
ENSMUST00000071230_ENSMUSG00000021116	17.0
ENSMUST00000071250_ENSMUSG00000021069	30.0
ENSMUST00000071442_ENSMUSG00000015094	6.0
ENSMUST00000071492_ENSMUSG00000057497	3.0
ENSMUST00000071555_ENSMUSG00000062825	57.0
ENSMUST00000071664_ENSMUSG00000005625	10.0
ENSMUST00000071704_ENSMUSG00000060073	16.0
ENSMUST00000071718_ENSMUSG00000026701	79.0
ENSMUST00000071739_ENSMUSG00000057177	36.0
ENSMUST00000071841_ENSMUSG00000063576	4.0
ENSMUST00000071977_ENSMUSG00000060572	5.0
ENSMUST00000071986_ENSMUSG00000089661	14.0
ENSMUST00000072289_ENSMUSG00000061981	9.0
ENSMUST00000072298_ENSMUSG00000027634	24.0
ENSMUST00000072329_ENSMUSG00000057531	16.0
ENSMUST00000072334_ENSMUSG00000000826	4.0
ENSMUST00000072383_ENSMUSG00000024101	19.0
ENSMUST00000072452_ENSMUSG00000045503	33.0
ENSMUST00000072503_ENSMUSG00000059070	93.0
ENSMUST00000072576_ENSMUSG00000014504	5.0
ENSMUST00000072602_ENSMUSG00000064267	17.0
ENSMUST00000072634_ENSMUSG00000031996	341.0
ENSMUST00000072697_ENSMUSG00000062908	144.0
ENSMUST00000072725_ENSMUSG00000035642	4.0
ENSMUST00000072735_ENSMUSG00000057411	30.0
ENSMUST00000072751_ENSMUSG00000078440	18.0
ENSMUST00000072753_ENSMUSG00000061887	7.0
ENSMUST00000072866_ENSMUSG00000028437	18.0
ENSMUST00000073109_ENSMUSG00000047409	11.0
ENSMUST00000073192_ENSMUSG00000020311	23.0
ENSMUST00000073339_ENSMUSG00000006373	23.0
ENSMUST00000073471_ENSMUSG00000060938	177.0
ENSMUST00000073521_ENSMUSG00000031767	17.0
ENSMUST00000073551_ENSMUSG00000042063	15.0
ENSMUST00000073554_ENSMUSG00000062329	3.0
ENSMUST00000073572_ENSMUSG00000064068	18.0
ENSMUST00000073783_ENSMUSG00000060002	19.0
ENSMUST00000073787_ENSMUSG00000028743	25.0
ENSMUST00000073868_ENSMUSG00000061315	75.0
ENSMUST00000074038_ENSMUSG00000044573	6.0
ENSMUST00000074058_ENSMUSG00000024513	56.0
ENSMUST00000074085_ENSMUSG00000008682	7.0
ENSMUST00000074231_ENSMUSG00000073002	7.0
ENSMUST00000074246_ENSMUSG00000057367	12.0
ENSMUST00000074267_ENSMUSG00000061477	22.0
ENSMUST00000074552_ENSMUSG00000008690	9.0
ENSMUST00000074582_ENSMUSG00000028041	25.0
ENSMUST00000074606_ENSMUSG00000060703	77.0
ENSMUST00000074613_ENSMUSG00000060923	10.0
ENSMUST00000074628_ENSMUSG00000034341	6.0
ENSMUST00000074669_ENSMUSG00000020358	13.0
ENSMUST00000074694_ENSMUSG00000057614	25.0
ENSMUST00000074839_ENSMUSG00000072596	8.0
ENSMUST00000074898_ENSMUSG00000031722	925.0
ENSMUST00000074949_ENSMUSG00000057137	30.0
ENSMUST00000074950_ENSMUSG00000045427	4.0
ENSMUST00000075062_ENSMUSG00000064109	3.0
ENSMUST00000075068_ENSMUSG00000063931	28.0
ENSMUST00000075175_ENSMUSG00000058833	21.0
ENSMUST00000075242_ENSMUSG00000073676	111.0
ENSMUST00000075447_ENSMUSG00000062300	5.0
ENSMUST00000075451_ENSMUSG00000016481	21.0
ENSMUST00000075452_ENSMUSG00000029229	4.0
ENSMUST00000075491_ENSMUSG00000019428	9.0
ENSMUST00000075571_ENSMUSG00000003271	3.0
ENSMUST00000075641_ENSMUSG00000057113	52.0
ENSMUST00000075657_ENSMUSG00000063801	5.0
ENSMUST00000075693_ENSMUSG00000057375	8.0
ENSMUST00000075895_ENSMUSG00000003464	34.0
ENSMUST00000075980_ENSMUSG00000020895	10.0
ENSMUST00000076070_ENSMUSG00000022635	57.0
ENSMUST00000076095_ENSMUSG00000025856	6.0
ENSMUST00000076352_ENSMUSG00000044734	4.0
ENSMUST00000076354_ENSMUSG00000058254	54.0
ENSMUST00000076372_ENSMUSG00000068856	4.0
ENSMUST00000076431_ENSMUSG00000026926	17.0
ENSMUST00000076454_ENSMUSG00000005312	70.0
ENSMUST00000076657_ENSMUSG00000035674	200.0
ENSMUST00000076694_ENSMUSG00000061904	240.0
ENSMUST00000076702_ENSMUSG00000064215	9.0
ENSMUST00000076715_ENSMUSG00000001911	4.0
ENSMUST00000076788_ENSMUSG00000064215	12.0
ENSMUST00000076813_ENSMUSG00000062054	22.0
ENSMUST00000076961_ENSMUSG00000003380	47.0
ENSMUST00000077037_ENSMUSG00000056851	14.0
ENSMUST00000077257_ENSMUSG00000015846	8.0
ENSMUST00000077290_ENSMUSG00000025823	45.0
ENSMUST00000077367_ENSMUSG00000028048	9.0
ENSMUST00000077376_ENSMUSG00000047635	4.0
ENSMUST00000077477_ENSMUSG00000061207	15.0
ENSMUST00000077577_ENSMUSG00000023004	272.0
ENSMUST00000077636_ENSMUSG00000040751	5.0
ENSMUST00000077755_ENSMUSG00000008475	54.0
ENSMUST00000077839_ENSMUSG00000075000	7.0
ENSMUST00000077856_ENSMUSG00000063316	158.0
ENSMUST00000077915_ENSMUSG00000057322	24.0
ENSMUST00000077938_ENSMUSG00000061046	10.0
ENSMUST00000077960_ENSMUSG00000056116	38.0
ENSMUST00000077983_ENSMUSG00000026927	23.0
ENSMUST00000078050_ENSMUSG00000006418	28.0
ENSMUST00000078079_ENSMUSG00000057561	19.0
ENSMUST00000078084_ENSMUSG00000037266	87.0
ENSMUST00000078124_ENSMUSG00000062929	19.0
ENSMUST00000078205_ENSMUSG00000060550	16.0
ENSMUST00000078286_ENSMUSG00000063888	9.0
ENSMUST00000078357_ENSMUSG00000022505	9.0
ENSMUST00000078362_ENSMUSG00000064090	8.0
ENSMUST00000078559_ENSMUSG00000030147	11.0
ENSMUST00000078676_ENSMUSG00000063882	115.0
ENSMUST00000078803_ENSMUSG00000115987	16.0
ENSMUST00000078845_ENSMUSG00000060791	3.0
ENSMUST00000078975_ENSMUSG00000034793	16.0
ENSMUST00000078976_ENSMUSG00000062397	35.0
ENSMUST00000079085_ENSMUSG00000062006	143.0
ENSMUST00000079121_ENSMUSG00000057388	26.0
ENSMUST00000079125_ENSMUSG00000046229	16.0
ENSMUST00000079205_ENSMUSG00000032997	14.0
ENSMUST00000079294_ENSMUSG00000064215	8.0
ENSMUST00000079324_ENSMUSG00000001687	9.0
ENSMUST00000079423_ENSMUSG00000058966	12.0
ENSMUST00000079634_ENSMUSG00000061286	17.0
ENSMUST00000079644_ENSMUSG00000028639	82.0
ENSMUST00000079648_ENSMUSG00000063320	7.0
ENSMUST00000079693_ENSMUSG00000063808	10.0
ENSMUST00000079703_ENSMUSG00000059586	13.0
ENSMUST00000079724_ENSMUSG00000027944	22.0
ENSMUST00000079735_ENSMUSG00000058600	24.0
ENSMUST00000079749_ENSMUSG00000059878	16.0
ENSMUST00000079764_ENSMUSG00000059355	35.0
ENSMUST00000079869_ENSMUSG00000058446	4.0
ENSMUST00000079883_ENSMUSG00000113949	3.0
ENSMUST00000079949_ENSMUSG00000009079	74.0
ENSMUST00000079957_ENSMUSG00000058715	23.0
ENSMUST00000079961_ENSMUSG00000032939	7.0
ENSMUST00000080001_ENSMUSG00000062963	44.0
ENSMUST00000080008_ENSMUSG00000027255	8.0
ENSMUST00000080035_ENSMUSG00000035776	4.0
ENSMUST00000080058_ENSMUSG00000058709	26.0
ENSMUST00000080138_ENSMUSG00000033701	19.0
ENSMUST00000080164_ENSMUSG00000029227	6.0
ENSMUST00000080281_ENSMUSG00000012405	13.0
ENSMUST00000080299_ENSMUSG00000022634	14.0
ENSMUST00000080300_ENSMUSG00000009927	165.0
ENSMUST00000080356_ENSMUSG00000061479	16.0
ENSMUST00000080411_ENSMUSG00000031422	6.0
ENSMUST00000080492_ENSMUSG00000057863	33.0
ENSMUST00000080518_ENSMUSG00000046056	4.0
ENSMUST00000080537_ENSMUSG00000001847	33.0
ENSMUST00000080557_ENSMUSG00000005069	46.0
ENSMUST00000080622_ENSMUSG00000063480	19.0
ENSMUST00000080666_ENSMUSG00000036564	4.0
ENSMUST00000080812_ENSMUSG00000039130	6.0
ENSMUST00000080813_ENSMUSG00000061787	147.0
ENSMUST00000080861_ENSMUSG00000062997	31.0
ENSMUST00000080885_ENSMUSG00000059824	12.0
ENSMUST00000080926_ENSMUSG00000063524	91.0
ENSMUST00000081026_ENSMUSG00000060743	11.0
ENSMUST00000081104_ENSMUSG00000062580	44.0
ENSMUST00000081111_ENSMUSG00000062867	13.0
ENSMUST00000081202_ENSMUSG00000063019	22.0
ENSMUST00000081333_ENSMUSG00000059363	5.0
ENSMUST00000081457_ENSMUSG00000053522	4.0
ENSMUST00000081510_ENSMUSG00000054612	4.0
